Strain,Mutations,Number/ID,Nor Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,7:29,H10,0.534
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,7:29,H5,0.482
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,7:29,H11,0.464
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,7:29,H6,0.486
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,7:59,D7,0.177
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,7:59,D2,0.149
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,7:59,D8,0.137
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,7:59,D3,0.155
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,7:59,D9,0.128
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,7:59,D4,0.171
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,7:59,D10,0.125
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,7:59,D5,0.178
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,7:59,D11,0.11
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,7:59,D6,0.122
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,7:59,E7,0.369
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,7:59,E2,0.289
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,7:59,E8,0.238
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,7:59,E3,0.295
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,7:59,E9,0.237
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,7:59,E4,0.277
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,7:59,E10,0.225
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,7:59,E5,0.3
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,7:59,E11,0.185
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,7:59,E6,0.238
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,7:59,H7,0.577
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,7:59,H2,0.507
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,7:59,H8,0.425
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,7:59,H3,0.504
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,7:59,H9,0.491
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,7:59,H4,0.461
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,7:59,H10,0.475
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,7:59,H5,0.487
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,7:59,H11,0.478
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,7:59,H6,0.517
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,7:59,D7,0.108
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,7:59,D2,0.135
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,7:59,D8,0.125
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,7:59,D3,0.128
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,7:59,D9,0.13
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,7:59,D4,0.188
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,7:59,D10,0.152
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,7:59,D5,0.215
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,7:59,D11,0.118
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,7:59,D6,0.12
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,7:59,E7,0.188
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,7:59,E2,0.281
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,7:59,E8,0.254
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,7:59,E3,0.265
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,7:59,E9,0.289
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,7:59,E4,0.309
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,7:59,E10,0.35
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,7:59,E5,0.364
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,7:59,E11,0.236
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,7:59,E6,0.259
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,7:59,H7,0.423
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,7:59,H2,0.566
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,7:59,H8,0.476
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,7:59,H3,0.502
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,7:59,H9,0.563
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,7:59,H4,0.514
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,7:59,H10,0.626
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,7:59,H5,0.547
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,7:59,H11,0.551
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,7:59,H6,0.573
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,8:29,D7,0.16
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,8:29,D2,0.137
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,8:29,D8,0.127
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,8:29,D3,0.142
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,8:29,D9,0.119
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,8:29,D4,0.161
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,8:29,D10,0.116
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,8:29,D5,0.167
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,8:29,D11,0.106
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,8:29,D6,0.114
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,8:29,E7,0.395
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,8:29,E2,0.303
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,8:29,E8,0.252
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,8:29,E3,0.314
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,8:29,E9,0.245
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,8:29,E4,0.291
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,8:29,E10,0.233
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,8:29,E5,0.3
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,8:29,E11,0.188
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,8:29,E6,0.247
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,8:29,H7,0.673
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,8:29,H2,0.596
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,8:29,H8,0.501
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,8:29,H3,0.587
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,8:29,H9,0.57
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,8:29,H4,0.521
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,8:29,H10,0.554
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,8:29,H5,0.547
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,8:29,H11,0.562
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,8:29,H6,0.594
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,8:29,D7,0.105
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,8:29,D2,0.127
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,8:29,D8,0.118
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,8:29,D3,0.124
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,8:29,D9,0.123
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,8:29,D4,0.181
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,8:29,D10,0.14
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,8:29,D5,0.208
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,8:29,D11,0.113
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,8:29,D6,0.115
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,8:29,E7,0.199
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,8:29,E2,0.308
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,8:29,E8,0.275
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,8:29,E3,0.291
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,8:29,E9,0.311
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,8:29,E4,0.327
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,8:29,E10,0.383
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,8:29,E5,0.389
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,8:29,E11,0.246
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,8:29,E6,0.276
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,8:29,H7,0.496
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,8:29,H2,0.672
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,8:29,H8,0.561
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,8:29,H3,0.589
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,8:29,H9,0.645
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,8:29,H4,0.573
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,8:29,H10,0.729
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,8:29,H5,0.613
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,8:29,H11,0.644
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,8:29,H6,0.665
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,8:59,D7,0.145
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,8:59,D2,0.128
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,8:59,D8,0.121
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,8:59,D3,0.134
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,8:59,D9,0.114
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,8:59,D4,0.149
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,8:59,D10,0.111
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,8:59,D5,0.156
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,8:59,D11,0.104
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,8:59,D6,0.109
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,8:59,E7,0.423
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,8:59,E2,0.318
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,8:59,E8,0.267
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,8:59,E3,0.327
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,8:59,E9,0.258
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,8:59,E4,0.296
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,8:59,E10,0.242
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,8:59,E5,0.31
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,8:59,E11,0.189
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,8:59,E6,0.261
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,8:59,H7,0.768
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,8:59,H2,0.729
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,8:59,H8,0.586
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,8:59,H3,0.687
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,8:59,H9,0.655
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,8:59,H4,0.585
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,8:59,H10,0.643
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,8:59,H5,0.611
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,8:59,H11,0.656
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,8:59,H6,0.68
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,8:59,D7,0.102
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,8:59,D2,0.12
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,8:59,D8,0.113
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,8:59,D3,0.118
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,8:59,D9,0.117
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,8:59,D4,0.175
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,8:59,D10,0.134
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,8:59,D5,0.199
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,8:59,D11,0.111
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,8:59,D6,0.112
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,8:59,E7,0.21
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,8:59,E2,0.326
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,8:59,E8,0.298
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,8:59,E3,0.32
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,8:59,E9,0.333
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,8:59,E4,0.338
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,8:59,E10,0.406
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,8:59,E5,0.41
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,8:59,E11,0.258
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,8:59,E6,0.294
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,8:59,H7,0.584
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,8:59,H2,0.782
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,8:59,H8,0.658
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,8:59,H3,0.695
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,8:59,H9,0.777
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,8:59,H4,0.648
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,8:59,H10,0.824
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,8:59,H5,0.691
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,8:59,H11,0.767
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,8:59,H6,0.772
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,9:29,D7,0.135
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,9:29,D2,0.122
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,9:29,D8,0.117
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,9:29,D3,0.128
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,9:29,D9,0.111
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,9:29,D4,0.143
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,9:29,D10,0.108
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,9:29,D5,0.149
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,9:29,D11,0.102
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,9:29,D6,0.107
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,9:29,E7,0.47
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,9:29,E2,0.332
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,9:29,E8,0.28
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,9:29,E3,0.347
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,9:29,E9,0.263
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,9:29,E4,0.302
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,9:29,E10,0.247
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,9:29,E5,0.324
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,9:29,E11,0.191
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,9:29,E6,0.268
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,9:29,H7,0.834
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,9:29,H2,0.785
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,9:29,H8,0.684
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,9:29,H3,0.771
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,9:29,H9,0.76
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,9:29,H4,0.657
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,9:29,H10,0.754
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,9:29,H5,0.691
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,9:29,H11,0.751
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,9:29,H6,0.767
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,9:29,D7,0.1
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,9:29,D2,0.116
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,9:29,D8,0.109
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,9:29,D3,0.114
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,9:29,D9,0.113
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,9:29,D4,0.171
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,9:29,D10,0.128
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,9:29,D5,0.195
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,9:29,D11,0.108
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,9:29,D6,0.109
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,9:29,E7,0.223
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,9:29,E2,0.358
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,9:29,E8,0.315
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,9:29,E3,0.345
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,9:29,E9,0.362
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,9:29,E4,0.357
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,9:29,E10,0.459
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,9:29,E5,0.426
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,9:29,E11,0.269
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,9:29,E6,0.319
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,9:29,H7,0.696
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,9:29,H2,0.851
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,9:29,H8,0.781
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,9:29,H3,0.815
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,9:29,H9,0.84
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,9:29,H4,0.747
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,9:29,H10,0.876
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,9:29,H5,0.774
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,9:29,H11,0.834
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,9:29,H6,0.838
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,9:59,D7,0.129
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,9:59,D2,0.118
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,9:59,D8,0.112
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,9:59,D3,0.123
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,9:59,D9,0.109
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,9:59,D4,0.138
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,9:59,D10,0.106
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,9:59,D5,0.144
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,9:59,D11,0.101
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,9:59,D6,0.105
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,9:59,E7,0.5
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,9:59,E2,0.356
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,9:59,E8,0.291
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,9:59,E3,0.371
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,9:59,E9,0.275
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,9:59,E4,0.309
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,9:59,E10,0.255
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,9:59,E5,0.332
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,9:59,E11,0.195
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,9:59,E6,0.286
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,9:59,H7,0.88
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,9:59,H2,0.835
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,9:59,H8,0.776
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,9:59,H3,0.836
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,9:59,H9,0.821
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,9:59,H4,0.742
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,9:59,H10,0.817
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,9:59,H5,0.759
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,9:59,H11,0.815
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,9:59,H6,0.814
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,9:59,D7,0.1
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,9:59,D2,0.113
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,9:59,D8,0.107
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,9:59,D3,0.112
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,9:59,D9,0.112
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,9:59,D4,0.168
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,9:59,D10,0.124
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,9:59,D5,0.19
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,9:59,D11,0.106
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,9:59,D6,0.106
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,9:59,E7,0.237
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,9:59,E2,0.385
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,9:59,E8,0.344
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,9:59,E3,0.379
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,9:59,E9,0.387
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,9:59,E4,0.372
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,9:59,E10,0.496
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,9:59,E5,0.447
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,9:59,E11,0.285
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,9:59,E6,0.348
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,9:59,H7,0.8
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,9:59,H2,0.901
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,9:59,H8,0.846
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,9:59,H3,0.871
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,9:59,H9,0.887
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,9:59,H4,0.8
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,9:59,H10,0.926
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,9:59,H5,0.819
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,9:59,H11,0.875
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,9:59,H6,0.883
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,10:29,D7,0.124
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,10:29,D2,0.116
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,10:29,D8,0.11
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,10:29,D3,0.121
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,10:29,D9,0.107
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,10:29,D4,0.133
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,10:29,D10,0.104
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,10:29,D5,0.139
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,10:29,D11,0.1
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,10:29,D6,0.103
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,10:29,E7,0.526
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,10:29,E2,0.391
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,10:29,E8,0.309
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,10:29,E3,0.404
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,10:29,E9,0.294
