Strain,Mutations,Number/ID,Nor Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/19/2022,19:59,E8,0.632
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/19/2022,19:59,E4,0.939
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/19/2022,19:59,E9,0.988
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/19/2022,19:59,E5,0.895
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/19/2022,19:59,E10,0.927
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/19/2022,19:59,E6,1.065
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/19/2022,19:59,E11,0.933
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/19/2022,19:59,H2,1.386
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/19/2022,19:59,H7,1.364
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/19/2022,19:59,H3,1.371
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/19/2022,19:59,H8,1.377
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/19/2022,19:59,H4,1.337
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/19/2022,19:59,H9,1.245
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/19/2022,19:59,H5,1.351
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/19/2022,19:59,H10,1.258
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,19:59,H6,1.365
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,19:59,H11,1.384
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,20:29,D7,0.151
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,20:29,D2,0.325
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,20:29,D8,0.159
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,20:29,D3,0.135
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,20:29,D9,0.152
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,20:29,D4,0.163
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,20:29,D10,0.14
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,20:29,D5,0.15
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,20:29,D10,0.14
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,20:29,D6,0.155
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,20:29,E7,0.891
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,20:29,E2,0.431
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,20:29,E8,0.961
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,20:29,E3,0.198
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,20:29,E9,0.297
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,20:29,E4,1.004
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,20:29,E10,0.29
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,20:29,E5,1.1
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,20:29,E11,0.614
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,20:29,E6,1.239
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,20:29,H7,1.393
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,20:29,H2,1.403
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,20:29,H8,1.378
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,20:29,H3,1.389
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,20:29,H9,1.353
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,20:29,H4,1.243
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,20:29,H10,1.396
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,20:29,H5,1.294
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,20:29,H11,1.426
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,20:29,H6,1.388
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,20:29,E11,0.131
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,20:29,E6,0.135
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,20:29,E10,0.128
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,20:29,E5,0.125
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,20:29,E9,0.129
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,20:29,E4,0.128
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,20:29,E8,0.122
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,20:29,E3,0.13
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,20:29,E8,0.122
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,20:29,E2,0.125
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,20:29,D11,0.222
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,20:29,D6,0.167
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,20:29,D10,0.247
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,20:29,D5,0.153
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,20:29,D9,0.193
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,20:29,D4,0.206
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,20:29,D8,0.236
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,20:29,D3,0.186
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,20:29,D7,0.224
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/11/2022,20:29,D2,0.167
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/11/2022,20:29,A11,1.392
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/11/2022,20:29,A6,1.357
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/11/2022,20:29,A10,1.389
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/11/2022,20:29,A5,1.357
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/11/2022,20:29,A9,1.368
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/11/2022,20:29,A4,1.201
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/11/2022,20:29,A8,1.369
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/11/2022,20:29,A3,1.266
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/11/2022,20:29,A7,1.369
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/11/2022,20:29,A2,1.381
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/19/2022,20:29,D2,0.136
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/19/2022,20:29,D7,0.132
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/19/2022,20:29,D3,0.138
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/19/2022,20:29,D8,0.137
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/19/2022,20:29,D4,0.143
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/19/2022,20:29,D9,0.149
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/19/2022,20:29,D5,0.145
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/19/2022,20:29,D10,0.158
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/19/2022,20:29,D5,0.145
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/19/2022,20:29,D11,0.148
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/19/2022,20:29,E2,0.718
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/19/2022,20:29,E7,0.837
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/19/2022,20:29,E3,0.876
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/19/2022,20:29,E8,0.641
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/19/2022,20:29,E4,0.941
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/19/2022,20:29,E9,0.983
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/19/2022,20:29,E5,0.902
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/19/2022,20:29,E10,0.932
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/19/2022,20:29,E6,1.066
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/19/2022,20:29,E11,0.947
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/19/2022,20:29,H2,1.39
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/19/2022,20:29,H7,1.367
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/19/2022,20:29,H3,1.374
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/19/2022,20:29,H8,1.379
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/19/2022,20:29,H4,1.341
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/19/2022,20:29,H9,1.247
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/19/2022,20:29,H5,1.354
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/19/2022,20:29,H10,1.261
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,20:29,H6,1.367
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,20:29,H11,1.387
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,20:59,D7,0.152
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,20:59,D2,0.39
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,20:59,D8,0.156
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,20:59,D3,0.135
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,20:59,D9,0.16
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,20:59,D4,0.16
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,20:59,D10,0.141
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,20:59,D5,0.148
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,20:59,D10,0.141
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,20:59,D6,0.153
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,20:59,E7,0.91
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,20:59,E2,0.42
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,20:59,E8,0.962
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,20:59,E3,0.196
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,20:59,E9,0.294
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,20:59,E4,1.005
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,20:59,E10,0.288
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,20:59,E5,1.092
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,20:59,E11,0.616
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,20:59,E6,1.24
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,20:59,H7,1.395
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,20:59,H2,1.405
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,20:59,H8,1.381
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,20:59,H3,1.391
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,20:59,H9,1.357
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,20:59,H4,1.244
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,20:59,H10,1.397
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,20:59,H5,1.296
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,20:59,H11,1.427
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,20:59,H6,1.392
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,20:59,E11,0.13
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,20:59,E6,0.132
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,20:59,E10,0.127
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,20:59,E5,0.124
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,20:59,E9,0.127
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,20:59,E4,0.127
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,20:59,E8,0.121
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,20:59,E3,0.129
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,20:59,E8,0.121
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,20:59,E2,0.124
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,20:59,D11,0.222
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,20:59,D6,0.169
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,20:59,D10,0.25
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,20:59,D5,0.157
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,20:59,D9,0.196
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,20:59,D4,0.204
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,20:59,D8,0.236
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,20:59,D3,0.183
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,20:59,D7,0.223
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/11/2022,20:59,D2,0.17
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/11/2022,20:59,A11,1.398
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/11/2022,20:59,A6,1.359
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/11/2022,20:59,A10,1.392
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/11/2022,20:59,A5,1.362
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/11/2022,20:59,A9,1.369
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/11/2022,20:59,A4,1.206
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/11/2022,20:59,A8,1.37
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/11/2022,20:59,A3,1.27
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/11/2022,20:59,A7,1.369
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/11/2022,20:59,A2,1.386
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/19/2022,20:59,D2,0.135
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/19/2022,20:59,D7,0.13
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/19/2022,20:59,D3,0.137
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/19/2022,20:59,D8,0.136
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/19/2022,20:59,D4,0.142
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/19/2022,20:59,D9,0.147
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/19/2022,20:59,D5,0.143
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/19/2022,20:59,D10,0.155
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/19/2022,20:59,D5,0.143
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/19/2022,20:59,D11,0.147
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/19/2022,20:59,E2,0.729
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/19/2022,20:59,E7,0.849
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/19/2022,20:59,E3,0.887
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/19/2022,20:59,E8,0.651
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/19/2022,20:59,E4,0.94
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/19/2022,20:59,E9,0.985
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/19/2022,20:59,E5,0.902
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/19/2022,20:59,E10,0.93
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/19/2022,20:59,E6,1.063
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/19/2022,20:59,E11,0.957
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/19/2022,20:59,H2,1.393
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/19/2022,20:59,H7,1.369
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/19/2022,20:59,H3,1.378
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/19/2022,20:59,H8,1.387
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/19/2022,20:59,H4,1.345
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/19/2022,20:59,H9,1.25
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/19/2022,20:59,H5,1.357
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/19/2022,20:59,H10,1.264
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,20:59,H6,1.371
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,20:59,H11,1.393
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,21:29,D7,0.157
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,21:29,D2,0.49
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,21:29,D8,0.154
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,21:29,D3,0.136
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,21:29,D9,0.148
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,21:29,D4,0.156
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,21:29,D10,0.139
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,21:29,D5,0.145
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,21:29,D10,0.139
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,21:29,D6,0.151
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,21:29,E7,0.909
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,21:29,E2,0.425
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,21:29,E8,0.972
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,21:29,E3,0.201
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,21:29,E9,0.291
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,21:29,E4,1.001
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,21:29,E10,0.283
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,21:29,E5,1.087
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,21:29,E11,0.617
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,21:29,E6,1.236
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,21:29,H7,1.397
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,21:29,H2,1.408
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,21:29,H8,1.385
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,21:29,H3,1.393
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,21:29,H9,1.359
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,21:29,H4,1.245
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,21:29,H10,1.399
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,21:29,H5,1.298
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,21:29,H11,1.427
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,21:29,H6,1.393
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,21:29,E11,0.128
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,21:29,E6,0.134
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,21:29,E10,0.126
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,21:29,E5,0.123
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,21:29,E9,0.127
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,21:29,E4,0.126
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,21:29,E8,0.119
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,21:29,E3,0.127
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,21:29,E8,0.119
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,21:29,E2,0.123
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,21:29,D11,0.224
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,21:29,D6,0.171
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,21:29,D10,0.248
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,21:29,D5,0.16
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,21:29,D9,0.199
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,21:29,D4,0.201
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,21:29,D8,0.237
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,21:29,D3,0.181
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,21:29,D7,0.22
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/11/2022,21:29,D2,0.174
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/11/2022,21:29,A11,1.401
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/11/2022,21:29,A6,1.36
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/11/2022,21:29,A10,1.393
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/11/2022,21:29,A5,1.364
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/11/2022,21:29,A9,1.37
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/11/2022,21:29,A4,1.21
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/11/2022,21:29,A8,1.37
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/11/2022,21:29,A3,1.275
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/11/2022,21:29,A7,1.369
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/11/2022,21:29,A2,1.391
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/19/2022,21:29,D2,0.135
