Strain,Mutations,Number/ID,Tet Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,9:59,H2,1.367
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,10:29,H2,1.382
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,10:29,H2,1.378
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,10:59,H2,1.392
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,10:59,H2,1.386
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,11:29,H2,1.399
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,11:29,H2,1.394
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,11:59,H2,1.406
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,11:59,H2,1.405
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,12:29,H2,1.411
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,12:29,H2,1.407
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,12:59,H2,1.416
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,12:59,H2,1.415
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,13:29,H2,1.423
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,13:29,H2,1.418
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,13:59,H2,1.428
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,13:59,H2,1.423
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,14:29,H2,1.428
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,14:29,H2,1.431
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,14:59,H2,1.431
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,14:59,H2,1.432
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,15:29,H2,1.435
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,15:29,H2,1.433
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,15:59,H2,1.44
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,15:59,H2,1.442
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,16:29,H2,1.446
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,16:29,H2,1.44
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,16:59,H2,1.45
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,16:59,H2,1.453
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,17:29,H2,1.454
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,17:29,H2,1.451
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,17:59,H2,1.457
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,17:59,H2,1.458
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,18:29,H2,1.461
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,18:29,H2,1.465
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,18:59,H2,1.464
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,18:59,H2,1.47
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,19:29,H2,1.47
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,19:29,H2,1.484
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,19:59,H2,1.472
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,19:59,H2,1.476
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,20:29,H2,1.475
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,20:29,H2,1.494
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,20:59,H2,1.476
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,20:59,H2,1.479
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,21:29,H2,1.478
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,21:29,H2,1.48
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,21:59,H2,1.481
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,21:59,H2,1.483
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,22:29,H2,1.485
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,22:29,H2,1.484
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,22:59,H2,1.487
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,22:59,H2,1.484
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,23:29,H2,1.487
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,23:29,H2,1.484
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,6/23/2022,23:59,H2,1.489
BW25113,ΔacrAB ΔmdtK,JOE7053 ,0 ng/mL,+,7/1/2022,23:59,H2,1.49
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,0:00,H3,0.102
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,0:00,H3,0.097
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,0:29,H3,0.105
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,0:29,H3,0.099
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,0:59,H3,0.111
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,0:59,H3,0.102
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,1:29,H3,0.124
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,1:29,H3,0.109
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,1:59,H3,0.144
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,1:59,H3,0.123
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,2:29,H3,0.177
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,2:29,H3,0.146
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,2:59,H3,0.229
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,2:59,H3,0.183
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,3:29,H3,0.308
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,3:29,H3,0.242
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,3:59,H3,0.405
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,3:59,H3,0.329
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,4:29,H3,0.508
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,4:29,H3,0.422
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,4:59,H3,0.609
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,4:59,H3,0.512
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,5:29,H3,0.732
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,5:29,H3,0.614
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,5:59,H3,0.847
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,5:59,H3,0.76
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,6:29,H3,0.932
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,6:29,H3,0.858
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,6:59,H3,1.006
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,6:59,H3,0.933
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,7:29,H3,1.073
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,7:29,H3,0.999
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,7:59,H3,1.169
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,7:59,H3,1.063
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,8:29,H3,1.265
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,8:29,H3,1.167
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,8:59,H3,1.344
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,8:59,H3,1.25
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,9:29,H3,1.371
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,9:29,H3,1.327
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,9:59,H3,1.382
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,9:59,H3,1.355
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,10:29,H3,1.39
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,10:29,H3,1.365
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,10:59,H3,1.401
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,10:59,H3,1.373
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,11:29,H3,1.408
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,11:29,H3,1.379
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,11:59,H3,1.414
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,11:59,H3,1.384
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,12:29,H3,1.418
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,12:29,H3,1.39
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,12:59,H3,1.423
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,12:59,H3,1.395
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,13:29,H3,1.431
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,13:29,H3,1.399
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,13:59,H3,1.435
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,13:59,H3,1.402
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,14:29,H3,1.437
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,14:29,H3,1.407
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,14:59,H3,1.437
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,14:59,H3,1.411
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,15:29,H3,1.44
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,15:29,H3,1.41
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,15:59,H3,1.444
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,15:59,H3,1.412
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,16:29,H3,1.451
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,16:29,H3,1.417
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,16:59,H3,1.454
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,16:59,H3,1.42
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,17:29,H3,1.458
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,17:29,H3,1.426
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,17:59,H3,1.461
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,17:59,H3,1.43
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,18:29,H3,1.464
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,18:29,H3,1.436
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,18:59,H3,1.467
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,18:59,H3,1.438
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,19:29,H3,1.472
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,19:29,H3,1.44
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,19:59,H3,1.474
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,19:59,H3,1.44
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,20:29,H3,1.476
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,20:29,H3,1.44
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,20:59,H3,1.477
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,20:59,H3,1.44
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,21:29,H3,1.477
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,21:29,H3,1.439
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,21:59,H3,1.48
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,21:59,H3,1.441
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,22:29,H3,1.483
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,22:29,H3,1.44
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,22:59,H3,1.484
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,22:59,H3,1.439
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,23:29,H3,1.485
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,23:29,H3,1.438
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,6/23/2022,23:59,H3,1.485
BW25113,ΔacrAB ΔmdtK,JOE7054,0 ng/mL,+,7/1/2022,23:59,H3,1.435
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,0:00,H4,0.11
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,0:00,H4,0.096
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,0:29,H4,0.112
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,0:29,H4,0.098
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,0:59,H4,0.121
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,0:59,H4,0.102
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,1:29,H4,0.131
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,1:29,H4,0.11
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,1:59,H4,0.152
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,1:59,H4,0.126
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,2:29,H4,0.182
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,2:29,H4,0.151
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,2:59,H4,0.23
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,2:59,H4,0.19
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,3:29,H4,0.297
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,3:29,H4,0.25
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,3:59,H4,0.386
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,3:59,H4,0.34
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,4:29,H4,0.495
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,4:29,H4,0.423
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,4:59,H4,0.608
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,4:59,H4,0.524
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,5:29,H4,0.703
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,5:29,H4,0.624
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,5:59,H4,0.8
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,5:59,H4,0.727
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,6:29,H4,0.886
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,6:29,H4,0.816
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,6:59,H4,0.954
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,6:59,H4,0.889
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,7:29,H4,1.013
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,7:29,H4,0.953
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,7:59,H4,1.067
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,7:59,H4,1.011
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,8:29,H4,1.124
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,8:29,H4,1.067
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,8:59,H4,1.176
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,8:59,H4,1.125
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,9:29,H4,1.209
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,9:29,H4,1.17
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,9:59,H4,1.229
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,9:59,H4,1.195
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,10:29,H4,1.274
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,10:29,H4,1.221
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,10:59,H4,1.285
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,10:59,H4,1.26
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,11:29,H4,1.29
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,11:29,H4,1.265
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,11:59,H4,1.292
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,11:59,H4,1.267
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,12:29,H4,1.293
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,12:29,H4,1.269
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,12:59,H4,1.294
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,12:59,H4,1.271
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,13:29,H4,1.299
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,13:29,H4,1.273
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,13:59,H4,1.301
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,13:59,H4,1.274
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,14:29,H4,1.303
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,14:29,H4,1.275
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,14:59,H4,1.304
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,14:59,H4,1.28
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,15:29,H4,1.306
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,15:29,H4,1.28
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,15:59,H4,1.304
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,15:59,H4,1.279
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,16:29,H4,1.309
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,16:29,H4,1.281
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,16:59,H4,1.312
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,16:59,H4,1.288
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,17:29,H4,1.314
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,17:29,H4,1.291
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,17:59,H4,1.315
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,17:59,H4,1.291
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,18:29,H4,1.318
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,18:29,H4,1.294
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,18:59,H4,1.32
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,18:59,H4,1.295
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,19:29,H4,1.325
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,19:29,H4,1.295
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,19:59,H4,1.326
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,19:59,H4,1.294
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,20:29,H4,1.327
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,20:29,H4,1.291
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,20:59,H4,1.327
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,20:59,H4,1.291
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,21:29,H4,1.327
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,21:29,H4,1.289
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,21:59,H4,1.33
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,21:59,H4,1.29
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,22:29,H4,1.332
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,22:29,H4,1.289
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,22:59,H4,1.332
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,22:59,H4,1.286
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,23:29,H4,1.333
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,23:29,H4,1.287
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,6/23/2022,23:59,H4,1.333
BW25113,ΔacrAB ΔmdtK,JOE7055,0 ng/mL,+,7/1/2022,23:59,H4,1.282
BW25113,ΔacrAB ΔmdtK,JOE7056,0 ng/mL,+,6/23/2022,0:00,H5,0.1
BW25113,ΔacrAB ΔmdtK,JOE7056,0 ng/mL,+,7/1/2022,0:00,H5,0.097
BW25113,ΔacrAB ΔmdtK,JOE7056,0 ng/mL,+,6/23/2022,0:29,H5,0.103
