Strain,Mutations,Number/ID,Tet Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,2:59,C11,0.1
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,3:29,C11,0.101
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,3:59,C11,0.102
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,4:29,C11,0.104
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,4:59,C11,0.106
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,5:29,C11,0.107
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,5:59,C11,0.11
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,6:29,C11,0.112
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,6:59,C11,0.115
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,7:29,C11,0.119
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,7:59,C11,0.123
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,8:29,C11,0.128
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,8:59,C11,0.134
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,9:29,C11,0.141
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,9:59,C11,0.149
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,10:29,C11,0.158
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,10:59,C11,0.17
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,11:29,C11,0.184
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,11:59,C11,0.2
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,12:29,C11,0.22
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,12:59,C11,0.241
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,13:29,C11,0.269
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,13:59,C11,0.297
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,14:29,C11,0.331
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,14:59,C11,0.371
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,15:29,C11,0.423
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,15:59,C11,0.473
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,16:29,C11,0.518
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,16:59,C11,0.567
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,17:29,C11,0.619
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,17:59,C11,0.718
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,18:29,C11,0.75
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,18:59,C11,0.784
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,19:29,C11,0.825
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,19:59,C11,0.857
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,20:29,C11,0.89
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,20:59,C11,0.922
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,21:29,C11,0.952
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,21:59,C11,0.984
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,22:29,C11,1.001
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,22:59,C11,1.014
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,23:29,C11,1.028
BL21,Δ7,JOE7201,156 ng/mL,-,5/10,23:59,C11,1.04
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,0:00,D2,0.093
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,0:29,D2,0.093
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,0:59,D2,0.093
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,1:29,D2,0.094
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,1:59,D2,0.094
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,2:29,D2,0.095
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,2:59,D2,0.097
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,3:29,D2,0.098
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,3:59,D2,0.099
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,4:29,D2,0.101
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,4:59,D2,0.103
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,5:29,D2,0.106
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,5:59,D2,0.11
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,6:29,D2,0.114
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,6:59,D2,0.12
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,7:29,D2,0.127
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,7:59,D2,0.137
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,8:29,D2,0.148
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,8:59,D2,0.164
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,9:29,D2,0.183
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,9:59,D2,0.209
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,10:29,D2,0.239
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,10:59,D2,0.278
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,11:29,D2,0.327
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,11:59,D2,0.384
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,12:29,D2,0.45
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,12:59,D2,0.532
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,13:29,D2,0.595
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,13:59,D2,0.674
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,14:29,D2,0.786
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,14:59,D2,0.837
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,15:29,D2,0.884
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,15:59,D2,0.926
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,16:29,D2,0.968
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,16:59,D2,1.022
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,17:29,D2,1.057
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,17:59,D2,1.082
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,18:29,D2,1.097
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,18:59,D2,1.111
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,19:29,D2,1.126
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,19:59,D2,1.14
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,20:29,D2,1.153
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,20:59,D2,1.168
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,21:29,D2,1.185
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,21:59,D2,1.198
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,22:29,D2,1.208
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,22:59,D2,1.217
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,23:29,D2,1.227
BL21,Δ7,JOE7060,78 ng/mL,+,5/10,23:59,D2,1.25
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,0:00,D3,0.094
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,0:29,D3,0.095
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,0:59,D3,0.095
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,1:29,D3,0.096
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,1:59,D3,0.097
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,2:29,D3,0.097
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,2:59,D3,0.098
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,3:29,D3,0.1
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,3:59,D3,0.102
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,4:29,D3,0.104
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,4:59,D3,0.106
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,5:29,D3,0.11
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,5:59,D3,0.114
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,6:29,D3,0.12
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,6:59,D3,0.126
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,7:29,D3,0.135
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,7:59,D3,0.147
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,8:29,D3,0.162
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,8:59,D3,0.181
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,9:29,D3,0.206
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,9:59,D3,0.236
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,10:29,D3,0.277
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,10:59,D3,0.325
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,11:29,D3,0.383
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,11:59,D3,0.452
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,12:29,D3,0.532
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,12:59,D3,0.597
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,13:29,D3,0.681
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,13:59,D3,0.787
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,14:29,D3,0.843
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,14:59,D3,0.886
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,15:29,D3,0.93
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,15:59,D3,0.973
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,16:29,D3,1.023
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,16:59,D3,1.057
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,17:29,D3,1.08
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,17:59,D3,1.095
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,18:29,D3,1.108
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,18:59,D3,1.121
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,19:29,D3,1.134
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,19:59,D3,1.149
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,20:29,D3,1.163
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,20:59,D3,1.177
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,21:29,D3,1.189
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,21:59,D3,1.196
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,22:29,D3,1.203
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,22:59,D3,1.209
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,23:29,D3,1.228
BL21,Δ7,JOE7061,78 ng/mL,+,5/10,23:59,D3,1.232
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,0:00,D4,0.095
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,0:29,D4,0.096
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,0:59,D4,0.098
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,1:29,D4,0.097
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,1:59,D4,0.098
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,2:29,D4,0.1
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,2:59,D4,0.102
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,3:29,D4,0.104
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,3:59,D4,0.106
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,4:29,D4,0.11
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,4:59,D4,0.114
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,5:29,D4,0.12
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,5:59,D4,0.127
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,6:29,D4,0.136
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,6:59,D4,0.148
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,7:29,D4,0.164
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,7:59,D4,0.184
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,8:29,D4,0.21
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,8:59,D4,0.241
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,9:29,D4,0.282
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,9:59,D4,0.332
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,10:29,D4,0.39
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,10:59,D4,0.469
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,11:29,D4,0.541
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,11:59,D4,0.61
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,12:29,D4,0.698
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,12:59,D4,0.806
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,13:29,D4,0.866
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,13:59,D4,0.908
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,14:29,D4,0.951
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,14:59,D4,0.995
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,15:29,D4,1.035
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,15:59,D4,1.068
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,16:29,D4,1.098
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,16:59,D4,1.114
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,17:29,D4,1.127
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,17:59,D4,1.142
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,18:29,D4,1.157
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,18:59,D4,1.171
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,19:29,D4,1.185
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,19:59,D4,1.197
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,20:29,D4,1.207
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,20:59,D4,1.215
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,21:29,D4,1.221
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,21:59,D4,1.228
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,22:29,D4,1.233
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,22:59,D4,1.239
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,23:29,D4,1.254
BL21,Δ7,JOE7199,78 ng/mL,+,5/10,23:59,D4,1.258
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,0:00,D5,0.095
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,0:29,D5,0.096
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,0:59,D5,0.097
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,1:29,D5,0.097
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,1:59,D5,0.098
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,2:29,D5,0.099
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,2:59,D5,0.1
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,3:29,D5,0.102
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,3:59,D5,0.104
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,4:29,D5,0.106
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,4:59,D5,0.11
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,5:29,D5,0.113
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,5:59,D5,0.118
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,6:29,D5,0.126
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,6:59,D5,0.134
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,7:29,D5,0.145
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,7:59,D5,0.16
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,8:29,D5,0.179
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,8:59,D5,0.204
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,9:29,D5,0.235
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,9:59,D5,0.275
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,10:29,D5,0.324
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,10:59,D5,0.382
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,11:29,D5,0.455
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,11:59,D5,0.536
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,12:29,D5,0.602
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,12:59,D5,0.682
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,13:29,D5,0.795
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,13:59,D5,0.852
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,14:29,D5,0.892
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,14:59,D5,0.929
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,15:29,D5,0.968
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,15:59,D5,1.002
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,16:29,D5,1.03
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,16:59,D5,1.054
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,17:29,D5,1.075
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,17:59,D5,1.088
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,18:29,D5,1.099
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,18:59,D5,1.111
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,19:29,D5,1.123
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,19:59,D5,1.136
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,20:29,D5,1.146
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,20:59,D5,1.155
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,21:29,D5,1.161
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,21:59,D5,1.168
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,22:29,D5,1.172
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,22:59,D5,1.175
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,23:29,D5,1.178
BL21,Δ7,JOE7200,78 ng/mL,+,5/10,23:59,D5,1.18
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,0:00,D6,0.094
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,0:29,D6,0.095
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,0:59,D6,0.097
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,1:29,D6,0.098
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,1:59,D6,0.099
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,2:29,D6,0.101
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,2:59,D6,0.103
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,3:29,D6,0.106
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,3:59,D6,0.11
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,4:29,D6,0.114
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,4:59,D6,0.121
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,5:29,D6,0.128
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,5:59,D6,0.138
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,6:29,D6,0.152
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,6:59,D6,0.169
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,7:29,D6,0.192
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,7:59,D6,0.221
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,8:29,D6,0.259
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,8:59,D6,0.305
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,9:29,D6,0.36
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,9:59,D6,0.426
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,10:29,D6,0.519
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,10:59,D6,0.582
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,11:29,D6,0.661
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,11:59,D6,0.791
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,12:29,D6,0.852
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,12:59,D6,0.898
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,13:29,D6,0.942
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,13:59,D6,0.985
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,14:29,D6,1.024
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,14:59,D6,1.054
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,15:29,D6,1.087
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,15:59,D6,1.104
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,16:29,D6,1.118
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,16:59,D6,1.134
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,17:29,D6,1.151
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,17:59,D6,1.166
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,18:29,D6,1.18
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,18:59,D6,1.192
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,19:29,D6,1.204
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,19:59,D6,1.213
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,20:29,D6,1.223
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,20:59,D6,1.23
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,21:29,D6,1.237
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,21:59,D6,1.257
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,22:29,D6,1.259
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,22:59,D6,1.257
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,23:29,D6,1.256
BL21,Δ7,JOE7201,78 ng/mL,+,5/10,23:59,D6,1.253
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,0:00,D7,0.089
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,0:29,D7,0.09
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,0:59,D7,0.09
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,1:29,D7,0.091
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,1:59,D7,0.092
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,2:29,D7,0.093
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,2:59,D7,0.095
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,3:29,D7,0.096
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,3:59,D7,0.098
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,4:29,D7,0.1
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,4:59,D7,0.103
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,5:29,D7,0.108
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,5:59,D7,0.113
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,6:29,D7,0.119
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,6:59,D7,0.127
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,7:29,D7,0.137
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,7:59,D7,0.15
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,8:29,D7,0.167
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,8:59,D7,0.188
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,9:29,D7,0.217
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,9:59,D7,0.25
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,10:29,D7,0.295
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,10:59,D7,0.348
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,11:29,D7,0.408
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,11:59,D7,0.498
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,12:29,D7,0.555
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,12:59,D7,0.627
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,13:29,D7,0.722
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,13:59,D7,0.805
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,14:29,D7,0.858
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,14:59,D7,0.899
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,15:29,D7,0.942
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,15:59,D7,0.985
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,16:29,D7,1.03
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,16:59,D7,1.062
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,17:29,D7,1.078
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,17:59,D7,1.091
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,18:29,D7,1.104
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,18:59,D7,1.117
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,19:29,D7,1.128
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,19:59,D7,1.142
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,20:29,D7,1.156
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,20:59,D7,1.169
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,21:29,D7,1.181
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,21:59,D7,1.189
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,22:29,D7,1.194
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,22:59,D7,1.202
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,23:29,D7,1.221
BL21,Δ7,JOE7060,78 ng/mL,-,5/10,23:59,D7,1.22
BL21,Δ7,JOE7061,78 ng/mL,-,5/10,0:00,D8,0.094
BL21,Δ7,JOE7061,78 ng/mL,-,5/10,0:29,D8,0.094
BL21,Δ7,JOE7061,78 ng/mL,-,5/10,0:59,D8,0.095
BL21,Δ7,JOE7061,78 ng/mL,-,5/10,1:29,D8,0.096
BL21,Δ7,JOE7061,78 ng/mL,-,5/10,1:59,D8,0.097
BL21,Δ7,JOE7061,78 ng/mL,-,5/10,2:29,D8,0.098
BL21,Δ7,JOE7061,78 ng/mL,-,5/10,2:59,D8,0.099
BL21,Δ7,JOE7061,78 ng/mL,-,5/10,3:29,D8,0.101
BL21,Δ7,JOE7061,78 ng/mL,-,5/10,3:59,D8,0.103
BL21,Δ7,JOE7061,78 ng/mL,-,5/10,4:29,D8,0.106
BL21,Δ7,JOE7061,78 ng/mL,-,5/10,4:59,D8,0.109
